Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_product_page (product.metafields.custom.amazon_product_page),fragrantica_link (product.metafields.custom.fragrantica_link),Product_Compliance_Single_Line (product.metafields.custom.product_compliance_single_linee),Product Specification Image (product.metafields.custom.product_specification_image),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_e10a8876-e9b6-4f11-b11a-a214f1aea529.png?v=1769246922,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_a4bd9a1c-c26d-43c6-8d3b-34c228949f08.png?v=1769246925,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_82543c2d-b029-4949-9fa5-96d2182885fa.png?v=1769246922,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_ad42c557-d417-40e6-bdf7-51ba34826ae2.png?v=1769246921,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_d9c49ddd-b54f-4899-9903-f8ff5ecae9ed.png?v=1769246921,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_8a8fb488-1398-4efd-b806-598a4c510bee.png?v=1769246921,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-tuxedo-ysl-tuxeedo-profile-matches-timeless-elegance-tailored-to-perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_64f6cdd5-2c09-43ba-b99d-beb8159dde3e.png?v=1769246921,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,Millennial Perfumer™ – Spicebomb Ext | Viktoor & Rollf Spicebomb Extreme Type (Profile Matches) | The Essence of Bold Luxury,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""><br><meta charset=""utf-8""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Viktoor & Rollf,true,Quantity,50ml,,,,,,,,F049,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'91862562,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/12_c642305d-1580-4ef6-b933-f8b0d7737fd1.png?v=1769189566,1,"",false,Spicebomb Ext — Spicebomb Extreme Type | EDP | Millennial Perfumer™ India,Looking for Spicebomb Extreme in India? Shop Spicebomb Ext — our premium EDP profile match. Bold spicy warm oriental. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,,,,,,,,,,,,https://www.amazon.in/dp/B0DW8NKM3H?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,,,,,,special-occasion; formal; everyday; casual,,,woody; floral; musk; sweet,winter; summer; fall; spring,male,,,,,,g,,0.00,true,,,active
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/22.png?v=1769189566,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_4823bdf3-ee67-45fd-a4ea-9773f38e0825.png?v=1769189566,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_23b1fb84-dce9-47b6-8ce8-09a4d539824e.png?v=1769189566,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_d227af39-a03a-47c7-a5fe-654e624f3675.png?v=1769189566,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_e65f908c-12f1-4af7-94a7-99d21f9606ec.png?v=1769189566,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_cdf36619-01f0-4c35-b738-77f50ee44211.png?v=1769189566,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-spicebomb-extreme-viktoor-rollf-spicebonmb-extreme-the-essence-of-bold-luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_15ce251a-92de-46db-9f7a-8b016bcd4d16.png?v=1769189566,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,Millennial Perfumer™ – VIP Men | Carrollinaa Herrrera VIP Men Black Red Type (Profile Match) | Spicy Leather | Luxury Fragrance for Men,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Carrollinaa herrrera,true,Quantity,50ml,,,,,,,,F054,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'21226786,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_0c2583f9-aac7-4f09-8f26-c441b5fd3f0c.png?v=1769260893,1,"",false,VIP Men — VIP Men Black Red Type | EDP | Millennial Perfumer™ India,Looking for VIP Men Black Red in India? Shop VIP Men — our premium EDP profile match. Spicy leather. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0F74DM3KJ?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'1,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex; female,,,,,,g,,,true,,,active
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_4c2cd70c-427c-4ba1-b068-0734cd5211e9.png?v=1769260893,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_a996a06c-9623-4bfc-b747-1b6136775ecf.png?v=1769260893,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_51c741a7-cbdb-4cc4-b826-55cc58b2ea59.png?v=1769260893,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_2b964022-0713-4403-9dcd-ca4709a80e88.png?v=1769260892,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_8db9e037-d5bf-4252-aafd-a5278c7a2fca.png?v=1769260892,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_5cd4ddaa-4270-4200-8af8-ac2ab7675528.png?v=1769260892,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-vip-men-carrollinaa-herrrera-vip-black-red-profile-match-spicy-leather-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_593aa9eb-9f2c-4f21-a6e3-0892876459f0.png?v=1769260891,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,Millennial Perfumer™ – Aeros | Versaace Eros Type (Profile Match) | Fresh Aromatic Vanilla | Luxury Fragrance for Men,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Versaace,true,Quantity,50ml,,,,,,,,F048,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'21226786,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_0ff0c6ff-6c9e-409f-92de-430012794835.png?v=1769262068,1,"",false,Aeros — Eros Type | EDP | Millennial Perfumer™ India,Looking for Eros in India? Shop Aeros — our premium EDP profile match. Fresh aromatic vanilla. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0F74DM3KJ?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'1,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex; female,,,,,,g,,,true,,,active
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_e99b3623-79f3-423a-a105-aa05aca3a6da.png?v=1769262068,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_563a8fe6-5747-472c-8d84-6ac902be50a3.png?v=1769262068,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_020e77c5-0fa4-4091-9bd2-7df75455ef0b.png?v=1769262068,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_01bfabe5-0f21-4fc4-92f7-2791c07945f4.png?v=1769262068,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_a1c82fa8-20a6-4b3a-8ac6-c7919a1409b6.png?v=1769262067,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_f3735b86-7941-4591-865e-28806b43286f.png?v=1769262067,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-aeros-versaace-eross-profile-match-fresh-aromatic-vanilla-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_34beb37e-413c-4d4f-9724-995c7447f29a.png?v=1769262067,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,Millennial Perfumer™ – Angel Share | Killiian Angel Share Type (Profile Match) | Warm Amber Gourmand | Luxury Fragrance for Men,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Killiian,true,Quantity,50ml,,,,,,,,F046,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'21226786,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_59be05e2-77eb-49a3-837d-301d2e1636b8.png?v=1769263207,1,"",false,Angel Share — Angel Share Type | EDP | Millennial Perfumer™ India,Looking for Angel Share in India? Shop Angel Share — our premium EDP profile match. Warm amber gourmand. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0F74DM3KJ?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex; female,,,,,,g,,,true,,,active
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_365b02ab-8a60-4a33-b77f-e99bf83f598d.png?v=1769263207,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_8c13d91f-2801-4505-9d94-3cd36bef2952.png?v=1769263208,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_de275037-6ed4-4de7-9fc1-bbf6d256fe04.png?v=1769263207,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_56c7c067-018e-427f-9481-a2c1d3420db3.png?v=1769263207,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_999db19b-001d-474b-ba87-10f7e424f4e0.png?v=1769263204,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_b40f44b4-46bb-4ff6-94f6-8a5a96343ac0.png?v=1769263204,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer-angel-share-killiian-angel-sharre-profile-match-warm-amber-gourmand-luxury-fragrance-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_b796c1d1-4816-40f0-84ee-54b0c156f3a8.png?v=1769263206,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,Millennial Perfumer™ – Guilt | Gucc Guilty Pour Homme Type (Profile Match) | Woody Aromatic | Confident Masculine Elegance,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Guccci,true,Quantity,50ml,,,,,,,,F016,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'21226786,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_b01f6f65-ec98-4688-811c-716ac8715f4c.png?v=1769266142,1,"",false,Guilt — Guilty Pour Homme Type | EDP | Millennial Perfumer™ India,Looking for Guilty Pour Homme in India? Shop Guilt — our premium EDP profile match. Woody aromatic. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0F74DM3KJ?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'1,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex; female,,,,,,g,,,true,,,active
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_a5205071-fbf7-4ff3-bab7-dd31a817d3ce.png?v=1769266142,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_9070eb42-e7bb-45fd-bb6d-2d5620e583e0.png?v=1769266142,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_59dbc514-81d1-4559-b5b5-97c427af3ba1.png?v=1769266142,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_e1aeb9f9-0f11-4725-addb-b01c6081e2fe.png?v=1769266141,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_5811d303-8898-485d-9472-227d9d699bf5.png?v=1769266140,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_f12fafbe-ced8-44aa-b5c1-3900ae3fce24.png?v=1769266141,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-guilt-gucc-guiilty-pour-homme-profile-match-woody-aromatic-fragrance-for-men-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_ef3c0391-7435-4704-9f87-3a6603a9ebe7.png?v=1769266142,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-allure-channels-alllure-hommme-sport-profile-match-fresh-spicy-citrus-fragrance-copy-1,Millennial Perfumer™ – Allure | Channel Allure Homme Sport Type (Profile Match) | Fresh Spicy Citrus | Energetic Masculine Freshness,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Channel,true,Quantity,50ml,,,,,,,,F021,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'27213090,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_6f3a6bae-ed4d-451c-a0c6-12315d2d1e0a.png?v=1769266808,1,"",false,Allure — Allure Homme Sport Type | EDP | Millennial Perfumer™ India,Looking for Allure Homme Sport in India? Shop Allure — our premium EDP profile match. Fresh spicy citrus. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FC41VDNV?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'4,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-allure-channels-alllure-hommme-sport-profile-match-fresh-spicy-citrus-fragrance-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_a5df54ca-5120-426a-9446-02c108b2fa76.png?v=1769453346,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-allure-channels-alllure-hommme-sport-profile-match-fresh-spicy-citrus-fragrance-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_79d6d871-5439-4647-a976-539859378ca0.png?v=1769453346,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-allure-channels-alllure-hommme-sport-profile-match-fresh-spicy-citrus-fragrance-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_60970458-5780-4dd5-b43e-0baf9b4a43eb.png?v=1769453346,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-allure-channels-alllure-hommme-sport-profile-match-fresh-spicy-citrus-fragrance-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_480132d4-85f9-494f-9621-08f6543520d4.png?v=1769453346,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
